co_municipio,,no_municipio,uf,ano,rede,saeb_matematica,saeb_lingua_portuguesa,saeb_padronizado,ideb,posição estadual,ideb_meta,etapa
3138203,313820,Lavras,MG,2023,Municipal,252.61,246.84,4.990833,4.8,,,Anos Finais
3138807,313880,Luz,MG,2023,Municipal,236.56,248.82,4.756333,4.8,,,Anos Finais
3141306,314130,Medeiros,MG,2023,Municipal,247.28,244.36,4.860667,4.8,,,Anos Finais
3143401,314340,Monte Sião,MG,2023,Municipal,260.46,255.13,5.259833,4.8,,,Anos Finais
3145604,314560,Oliveira,MG,2023,Municipal,249.81,241.77,4.859667,4.8,,,Anos Finais
3147402,314740,Paraopeba,MG,2023,Municipal,237.03,256.73,4896,4.8,,,Anos Finais
3156908,315690,Sacramento,MG,2023,Municipal,255.43,257.93,5.222667,4.8,,,Anos Finais
3164605,316460,São Sebastião do Oeste,MG,2023,Municipal,256.27,252.45,5.145333,4.8,,,Anos Finais
3171204,317120,Vespasiano,MG,2023,Municipal,247.07,249.6,4.9445,4.8,,,Anos Finais
3201605,320160,Conceição da Barra,ES,2023,Municipal,257.18,259.22,5.273333,4.8,44,,Anos Finais
3202801,320280,Itapemirim,ES,2023,Municipal,269.06,271.15,5.670167,4.8,45,,Anos Finais
3203056,320305,Jaguaré,ES,2023,Municipal,264.63,253.59,5.303667,4.8,46,,Anos Finais
3204302,320430,Presidente Kennedy,ES,2023,Municipal,244.31,247.46,4.862833,4.8,47,,Anos Finais
3204351,320435,Rio Bananal,ES,2023,Municipal,253.56,255.24,5.146667,4.8,48,,Anos Finais
3300258,330025,Arraial do Cabo,RJ,2023,Municipal,260.34,258.92,5321,4.8,24,,Anos Finais
3301306,330130,Casimiro de Abreu,RJ,2023,Municipal,255.35,258.03,5223,4.8,25,,Anos Finais
3302304,330230,Laje do Muriaé,RJ,2023,Municipal,233.61,253.84,4.790833,4.8,26,,Anos Finais
3303906,330390,Petrópolis,RJ,2023,Municipal,251.36,261.6,5216,4.8,27,,Anos Finais
3304128,330412,Quatis,RJ,2023,Municipal,252.07,256.03,5135,4.8,28,,Anos Finais
3304151,330415,Quissamã,RJ,2023,Municipal,250.91,253.63,5.075667,4.8,29,,Anos Finais
3304409,330440,Rio Claro,RJ,2023,Municipal,249.85,254.25,5.068333,4.8,30,,Anos Finais
3501152,350115,Alumínio,SP,2023,Municipal,260.71,254.09,5.246667,4.8,214,,Anos Finais
3506904,350690,Bofete,SP,2023,Municipal,250.27,249.14,4.990167,4.8,215,,Anos Finais
3510906,351090,Cássia dos Coqueiros,SP,2023,Municipal,257.97,241.88,4.9975,4.8,216,,Anos Finais
3513009,351300,Cotia,SP,2023,Municipal,253.2,252.95,5.1025,4.8,217,,Anos Finais
3529708,352970,Miguelópolis,SP,2023,Municipal,256.33,268.67,5.416667,4.8,218,,Anos Finais
3532009,353200,Morungaba,SP,2023,Municipal,249.98,246.18,4936,4.8,219,,Anos Finais
3539509,353950,Pitangueiras,SP,2023,Municipal,246.44,253.02,4991,4.8,220,,Anos Finais
3540903,354090,Pradópolis,SP,2023,Municipal,256.73,255.06,5.1965,4.8,221,,Anos Finais
3543402,354340,Ribeirão Preto,SP,2023,Municipal,250.17,249.86,5.0005,4.8,222,,Anos Finais
3549607,354960,São José do Barreiro,SP,2023,Municipal,247.16,244.56,4862,4.8,223,,Anos Finais
3550308,355030,São Paulo,SP,2023,Municipal,244.77,247.08,4.864167,4.8,224,,Anos Finais
4204558,420455,Correia Pinto,SC,2023,Municipal,254.18,248.45,5.043833,4.8,,,Anos Finais
4215703,421570,Santo Amaro da Imperatriz,SC,2023,Municipal,273.29,274.34,5.793833,4.8,,,Anos Finais
4216008,421600,São Carlos,SC,2023,Municipal,255.52,264.44,5.332667,4.8,,,Anos Finais
4218707,421870,Tubarão,SC,2023,Municipal,261.19,269.24,5.507167,4.8,,,Anos Finais
4300059,430005,Água Santa,RS,2023,Municipal,265.77,242.98,5.145833,4.8,,,Anos Finais
4300877,430087,Araricá,RS,2023,Municipal,259.43,257.04,5.2745,4.8,,,Anos Finais
4301057,430105,Arroio do Sal,RS,2023,Municipal,253.18,267.27,5.340833,4.8,,,Anos Finais
4301875,430187,Barra do Quaraí,RS,2023,Municipal,238.81,251.46,4.837833,4.8,,,Anos Finais
4303004,430300,Cachoeira do Sul,RS,2023,Municipal,264.91,269.51,5.573667,4.8,,,Anos Finais
4306205,430620,Cruzeiro do Sul,RS,2023,Municipal,276.0,264.14,5669,4.8,,,Anos Finais
4308433,430843,Forquetinha,RS,2023,Municipal,268.64,268.45,5.618167,4.8,,,Anos Finais
4308458,430845,Fortaleza dos Valos,RS,2023,Municipal,262.4,273.69,5.6015,4.8,,,Anos Finais
4308508,430850,Frederico Westphalen,RS,2023,Municipal,259.28,264.26,5.392333,4.8,,,Anos Finais
4311304,431130,Lagoa Vermelha,RS,2023,Municipal,247.89,246.15,4.900667,4.8,,,Anos Finais
4312179,431217,Mato Queimado,RS,2023,Municipal,255.92,250.18,5.101667,4.8,,,Anos Finais
4315750,431575,Riozinho,RS,2023,Municipal,248.68,253.02,5.028333,4.8,,,Anos Finais
4316808,431680,Santa Cruz do Sul,RS,2023,Municipal,261.92,267.29,5.486833,4.8,,,Anos Finais
4317400,431740,Santiago,RS,2023,Municipal,246.43,256.6,5.0505,4.8,,,Anos Finais
4320800,432080,Soledade,RS,2023,Municipal,243.37,263.63,5.116667,4.8,,,Anos Finais
5002704,500270,Campo Grande,MS,2023,Municipal,249.23,255.84,5.0845,4.8,,,Anos Finais
5002902,500290,Cassilândia,MS,2023,Municipal,246.72,247.28,4.9,4.8,,,Anos Finais
5006275,500627,Paraíso das Águas,MS,2023,Municipal,248.4,251.75,5.0025,4.8,,,Anos Finais
5209101,520910,Goiatuba,GO,2023,Municipal,251.03,256.5,5.1255,4.8,,,Anos Finais
5210406,521040,Itaberaí,GO,2023,Municipal,246.35,248.98,4.922167,4.8,,,Anos Finais
5213087,521308,Minaçu,GO,2023,Municipal,246.79,260.81,5.126667,4.8,,,Anos Finais
5214606,521460,Niquelândia,GO,2023,Municipal,243.61,249.39,4.883333,4.8,,,Anos Finais
5215702,521570,Palmeiras de Goiás,GO,2023,Municipal,241.66,248.77,4.8405,4.8,,,Anos Finais
1101203,110120,Ministro Andreazza,RO,2023,Municipal,248.9,243.59,4.874833,4.7,,,Anos Finais
1303205,130320,Novo Airão,AM,2023,Municipal,263.59,239.98,5.0595,4.7,,,Anos Finais
1501402,150140,Belém,PA,2023,Municipal,236.58,246.97,4.725833,4.7,,,Anos Finais
1502939,150293,Dom Eliseu,PA,2023,Municipal,256.11,259.42,5.258833,4.7,,,Anos Finais
1504901,150490,Muaná,PA,2023,Municipal,243.73,258.61,5039,4.7,,,Anos Finais
1508159,150815,Uruará,PA,2023,Municipal,250.1,249.7,4.996667,4.7,,,Anos Finais
1701101,170110,Aparecida do Rio Negro,TO,2023,Municipal,238.12,242.52,4.677333,4.7,,,Anos Finais
1703701,170370,Brejinho de Nazaré,TO,2023,Municipal,243.84,253.88,4962,4.7,,,Anos Finais
2101202,210120,Bacabal,MA,2023,Municipal,241.21,246.44,4.794167,4.7,,,Anos Finais
2105609,210560,Joselândia,MA,2023,Municipal,242.32,245.19,4.791833,4.7,,,Anos Finais
2105807,210580,Lago do Junco,MA,2023,Municipal,239.71,242.59,4705,4.7,,,Anos Finais
2107258,210725,Nova Colinas,MA,2023,Municipal,245.15,239.88,4.7505,4.7,,,Anos Finais
2107803,210780,Parnarama,MA,2023,Municipal,273.23,256.67,5.498333,4.7,,,Anos Finais
2110302,211030,Santo Antônio dos Lopes,MA,2023,Municipal,245.08,254.69,4.996167,4.7,,,Anos Finais
2110658,211065,São Domingos do Azeitão,MA,2023,Municipal,255.42,248.07,5.058167,4.7,,,Anos Finais
2111904,211190,Sucupira do Norte,MA,2023,Municipal,254.9,254.88,5163,4.7,,,Anos Finais
2200103,220010,Agricolândia,PI,2023,Municipal,249.64,235.15,4.7465,4.7,,,Anos Finais
2200707,220070,Anísio de Abreu,PI,2023,Municipal,243.49,239.01,4.708333,4.7,,,Anos Finais
2201200,220120,Barras,PI,2023,Municipal,243.51,248.46,4.866167,4.7,,,Anos Finais
2203206,220320,Curimatá,PI,2023,Municipal,243.35,243.2,4.775833,4.7,,,Anos Finais
2203701,220370,Esperantina,PI,2023,Municipal,243.85,244.06,4.7985,4.7,,,Anos Finais
2204006,220400,Francinópolis,PI,2023,Municipal,252.39,246.02,4.9735,4.7,,,Anos Finais
2204154,220415,Francisco Macedo,PI,2023,Municipal,237.03,244.46,4.6915,4.7,,,Anos Finais
2204303,220430,Fronteiras,PI,2023,Municipal,247.16,251.39,4.975833,4.7,,,Anos Finais
2204907,220490,Isaías Coelho,PI,2023,Municipal,244.01,242.28,4.7715,4.7,,,Anos Finais
2207207,220720,Padre Marcos,PI,2023,Municipal,242.17,244.04,4.770167,4.7,,,Anos Finais
2208502,220850,Porto,PI,2023,Municipal,236.51,245.74,4.704167,4.7,,,Anos Finais
2208874,220887,Ribeira do Piauí,PI,2023,Municipal,251.71,246.81,4.975333,4.7,,,Anos Finais
2211407,221140,Várzea Grande,PI,2023,Municipal,256.51,245.74,5.0375,4.7,,,Anos Finais
2301208,230120,Aracoiaba,CE,2023,Municipal,238.57,241.51,4668,4.7,,,Anos Finais
2301505,230150,Arneiroz,CE,2023,Municipal,246.51,246.85,4.889333,4.7,,,Anos Finais
2302107,230210,Baturité,CE,2023,Municipal,235.26,246.15,4.690167,4.7,,,Anos Finais
2303931,230393,Choró,CE,2023,Municipal,239.06,248.03,4.784833,4.7,,,Anos Finais
2304277,230427,Ereré,CE,2023,Municipal,249.24,240.86,4835,4.7,,,Anos Finais
2307502,230750,Lavras da Mangabeira,CE,2023,Municipal,243.84,251.91,4.929167,4.7,,,Anos Finais
2310605,231060,Penaforte,CE,2023,Municipal,246.55,245.0,4.859167,4.7,,,Anos Finais
2405702,240570,Jardim do Seridó,RN,2023,Municipal,263.0,253.74,5279,4.7,,,Anos Finais
2411908,241190,São Francisco do Oeste,RN,2023,Municipal,248.68,247.36,4934,4.7,,,Anos Finais
2500775,250077,Aparecida,PB,2023,Municipal,246.22,253.72,4999,4.7,,,Anos Finais
2501302,250130,Aroeiras,PB,2023,Municipal,242.66,244.37,4.783833,4.7,,,Anos Finais
2504074,250407,Caraúbas,PB,2023,Municipal,261.75,249.3,5.184167,4.7,,,Anos Finais
2508901,250890,Mamanguape,PB,2023,Municipal,248.99,253.48,5.041167,4.7,,,Anos Finais
2509305,250930,Mataraca,PB,2023,Municipal,245.77,255.12,5.014833,4.7,,,Anos Finais
2509602,250960,Monte Horebe,PB,2023,Municipal,245.78,247.51,4.888167,4.7,,,Anos Finais
2510105,251010,Nova Floresta,PB,2023,Municipal,239.66,241.38,4684,4.7,,,Anos Finais
2512606,251260,Quixaba,PB,2023,Municipal,247.81,239.81,4.793667,4.7,,,Anos Finais
2513901,251390,São Bento,PB,2023,Municipal,254.96,255.53,5.174833,4.7,,,Anos Finais
2514008,251400,São João do Cariri,PB,2023,Municipal,239.36,255.6,4916,4.7,,,Anos Finais
2516151,251615,Sossêgo,PB,2023,Municipal,254.57,258.57,5219,4.7,,,Anos Finais
2602100,260210,Bom Conselho,PE,2023,Municipal,250.09,244.23,4.905333,4.7,,,Anos Finais
2602803,260280,Buíque,PE,2023,Municipal,254.55,246.91,5.024333,4.7,,,Anos Finais
2603009,260300,Cabrobó,PE,2023,Municipal,241.11,242.34,4.724167,4.7,,,Anos Finais
2603306,260330,Calçado,PE,2023,Municipal,257.78,252.89,5.177833,4.7,,,Anos Finais
2603702,260370,Canhotinho,PE,2023,Municipal,250.23,250.29,5.008667,4.7,,,Anos Finais
2608404,260840,Jurema,PE,2023,Municipal,249.6,243.98,4893,4.7,,,Anos Finais
2609105,260910,Machados,PE,2023,Municipal,237.07,250.55,4.793667,4.7,,,Anos Finais
2609709,260970,Orobó,PE,2023,Municipal,241.63,250.17,4.863333,4.7,,,Anos Finais
2612208,261220,Salgueiro,PE,2023,Municipal,248.99,253.44,5.0405,4.7,,,Anos Finais
2612406,261240,Sanharó,PE,2023,Municipal,241.67,245.52,4.7865,4.7,,,Anos Finais
2613206,261320,São João,PE,2023,Municipal,246.49,244.72,4.8535,4.7,,,Anos Finais
2615607,261560,Trindade,PE,2023,Municipal,246.94,252.73,4.9945,4.7,,,Anos Finais
2616100,261610,Verdejante,PE,2023,Municipal,249.09,253.48,5.042833,4.7,,,Anos Finais
2700300,270030,Arapiraca,AL,2023,Municipal,249.91,254.08,5.0665,4.7,,,Anos Finais
2707107,270710,Piranhas,AL,2023,Municipal,246.4,239.65,4.7675,4.7,,,Anos Finais
2903003,290300,Barra do Mendes,BA,2023,Municipal,238.94,245.95,4.748167,4.7,,,Anos Finais
2903235,290323,Barro Alto,BA,2023,Municipal,248.88,247.58,4941,4.7,,,Anos Finais
2909000,290900,Cordeiros,BA,2023,Municipal,250.3,255.44,5.095667,4.7,,,Anos Finais
2912806,291280,Ibirapuã,BA,2023,Municipal,261.38,264.04,5.423667,4.7,,,Anos Finais
2915205,291520,Itagibá,BA,2023,Municipal,245.71,250.51,4937,4.7,,,Anos Finais
2918803,291880,Laje,BA,2023,Municipal,243.45,248.59,4.867333,4.7,,,Anos Finais
2919504,291950,Livramento de Nossa Senhora,BA,2023,Municipal,257.72,256.37,5.234833,4.7,,,Anos Finais
2919801,291980,Macaúbas,BA,2023,Municipal,252.8,246.79,4.993167,4.7,,,Anos Finais
2919926,291992,Madre de Deus,BA,2023,Municipal,247.82,243.12,4849,4.7,,,Anos Finais
2927903,292790,Santa Inês,BA,2023,Municipal,238.45,242.28,4.678833,4.7,,,Anos Finais
2929057,292905,São Félix do Coribe,BA,2023,Municipal,244.59,248.23,4.880333,4.7,,,Anos Finais
2930808,293080,Souto Soares,BA,2023,Municipal,242.24,238.56,4.68,4.7,,,Anos Finais
2933059,293305,Várzea da Roça,BA,2023,Municipal,243.43,244.91,4.805667,4.7,,,Anos Finais
2933406,293340,Wagner,BA,2023,Municipal,246.58,255.11,5.028167,4.7,,,Anos Finais
3106200,310620,Belo Horizonte,MG,2023,Municipal,250.08,252.5,5043,4.7,,,Anos Finais
3114501,311450,Carmópolis de Minas,MG,2023,Municipal,251.38,240.6,4.866333,4.7,,,Anos Finais
3123205,312320,Dores do Indaiá,MG,2023,Municipal,258.25,255.57,5.230333,4.7,,,Anos Finais
3123403,312340,Doresópolis,MG,2023,Municipal,241.94,245.49,4.7905,4.7,,,Anos Finais
3133808,313380,Itaúna,MG,2023,Municipal,265.0,249.88,5248,4.7,,,Anos Finais
3138401,313840,Leopoldina,MG,2023,Municipal,243.01,250.87,4898,4.7,,,Anos Finais
3138658,313865,Lontra,MG,2023,Municipal,250.19,252.41,5.043333,4.7,,,Anos Finais
3152170,315217,Ponto dos Volantes,MG,2023,Municipal,243.87,241.1,4.7495,4.7,,,Anos Finais
3154101,315410,Recreio,MG,2023,Municipal,243.96,239.35,4.721833,4.7,,,Anos Finais
3154408,315440,Ressaquinha,MG,2023,Municipal,242.66,245.11,4.796167,4.7,,,Anos Finais
3156601,315660,Rubim,MG,2023,Municipal,247.96,245.02,4883,4.7,,,Anos Finais
3159001,315900,Santana do Riacho,MG,2023,Municipal,239.36,241.75,4.685167,4.7,,,Anos Finais
3161106,316110,São Francisco,MG,2023,Municipal,248.24,249.98,4.970333,4.7,,,Anos Finais
3170206,317020,Uberlândia,MG,2023,Municipal,257.21,262.82,5.333833,4.7,,,Anos Finais
3171600,317160,Virgem da Lapa,MG,2023,Municipal,237.46,246.79,4.7375,4.7,,,Anos Finais
3204005,320400,Pancas,ES,2023,Municipal,238.12,245.04,4.719333,4.7,49,,Anos Finais
3204708,320470,São Gabriel da Palha,ES,2023,Municipal,261.99,265.76,5.4625,4.7,50,,Anos Finais
3301801,330180,Engenheiro Paulo de Frontin,RJ,2023,Municipal,251.05,251.12,5.036167,4.7,31,,Anos Finais
3306008,330600,Três Rios,RJ,2023,Municipal,251.72,253.86,5093,4.7,32,,Anos Finais
3502754,350275,Araçariguama,SP,2023,Municipal,243.31,251.13,4.907333,4.7,225,,Anos Finais
3506706,350670,Boa Esperança do Sul,SP,2023,Municipal,247.66,250.15,4.9635,4.7,226,,Anos Finais
3512001,351200,Colina,SP,2023,Municipal,238.24,245.01,4.720833,4.7,227,,Anos Finais
3514304,351430,Dourado,SP,2023,Municipal,243.2,252.48,4928,4.7,228,,Anos Finais
3515103,351510,Embu-Guaçu,SP,2023,Municipal,239.3,253.03,4.872167,4.7,229,,Anos Finais
3518859,351885,Guatapará,SP,2023,Municipal,250.3,245.78,4.934667,4.7,230,,Anos Finais
3526506,352650,Lavínia,SP,2023,Municipal,253.11,253.77,5.114667,4.7,231,,Anos Finais
3528403,352840,Mairinque,SP,2023,Municipal,253.66,253.44,5.118333,4.7,232,,Anos Finais
3531100,353110,Mongaguá,SP,2023,Municipal,241.84,247.29,4.818833,4.7,233,,Anos Finais
3533205,353320,Nova Independência,SP,2023,Municipal,246.06,257.34,5.056667,4.7,234,,Anos Finais
3541901,354190,Queluz,SP,2023,Municipal,258.06,256.54,5.243333,4.7,235,,Anos Finais
3543709,354370,Rincão,SP,2023,Municipal,236.11,245.74,4.6975,4.7,236,,Anos Finais
4202107,420210,Barra Velha,SC,2023,Municipal,250.39,248.17,4976,4.7,,,Anos Finais
4203006,420300,Caçador,SC,2023,Municipal,252.34,257.4,5.162333,4.7,,,Anos Finais
4206603,420660,Guarujá do Sul,SC,2023,Municipal,262.93,256.89,5.330333,4.7,,,Anos Finais
4207106,420710,Ilhota,SC,2023,Municipal,238.23,246.46,4.744833,4.7,,,Anos Finais
4210407,421040,Maracajá,SC,2023,Municipal,241.38,261.33,5.045167,4.7,,,Anos Finais
4211108,421110,Monte Castelo,SC,2023,Municipal,249.48,252.94,5.040333,4.7,,,Anos Finais
4211900,421190,Palhoça,SC,2023,Municipal,257.34,261.36,5.311667,4.7,,,Anos Finais
4212304,421230,Paulo Lopes,SC,2023,Municipal,254.37,252.78,5.119167,4.7,,,Anos Finais
4212502,421250,Penha,SC,2023,Municipal,251.28,246.8,4968,4.7,,,Anos Finais
4216305,421630,São João Batista,SC,2023,Municipal,263.22,259.78,5.383333,4.7,,,Anos Finais
4304606,430460,Canoas,RS,2023,Municipal,256.84,263.93,5.346167,4.7,,,Anos Finais
4304705,430470,Carazinho,RS,2023,Municipal,251.22,260.18,5.19,4.7,,,Anos Finais
4307815,430781,Estrela Velha,RS,2023,Municipal,240.49,265.82,5.105167,4.7,,,Anos Finais
4309308,430930,Guaíba,RS,2023,Municipal,254.71,265.9,5.3435,4.7,,,Anos Finais
4309654,430965,Hulha Negra,RS,2023,Municipal,245.98,246.35,4.872167,4.7,,,Anos Finais
4310330,431033,Imbé,RS,2023,Municipal,262.62,266.07,5.478167,4.7,,,Anos Finais
4311809,431180,Marau,RS,2023,Municipal,251.43,255.47,5115,4.7,,,Anos Finais
4312252,431225,Minas do Leão,RS,2023,Municipal,255.06,257.3,5206,4.7,,,Anos Finais
4312401,431240,Montenegro,RS,2023,Municipal,254.29,261.56,5.264167,4.7,,,Anos Finais
4314050,431405,Parobé,RS,2023,Municipal,261.28,258.99,5.337833,4.7,,,Anos Finais
4315800,431580,Roca Sales,RS,2023,Municipal,264.75,264.22,5.482833,4.7,,,Anos Finais
4316907,431690,Santa Maria,RS,2023,Municipal,256.48,264.47,5.349167,4.7,,,Anos Finais
4317806,431780,Santo Augusto,RS,2023,Municipal,251.81,256.25,5.134333,4.7,,,Anos Finais
4318424,431842,São João da Urtiga,RS,2023,Municipal,249.45,242.11,4.859333,4.7,,,Anos Finais
4321303,432130,Taquari,RS,2023,Municipal,253.35,255.38,5.1455,4.7,,,Anos Finais
4321501,432150,Torres,RS,2023,Municipal,252.6,254.11,5.111833,4.7,,,Anos Finais
4322327,432232,Turuçu,RS,2023,Municipal,252.13,245.14,4.9545,4.7,,,Anos Finais
5003207,500320,Corumbá,MS,2023,Municipal,248.13,263.51,5194,4.7,,,Anos Finais
5104609,510460,Itiquira,MT,2023,Municipal,241.17,244.28,4.7575,4.7,,,Anos Finais
5105150,510515,Juína,MT,2023,Municipal,240.03,242.73,4.712667,4.7,,,Anos Finais
5106182,510618,Nova Lacerda,MT,2023,Municipal,242.15,246.52,4.811167,4.7,,,Anos Finais
5206305,520630,Cristianópolis,GO,2023,Municipal,249.29,260.09,5.156333,4.7,,,Anos Finais
1301704,130170,Humaitá,AM,2023,Municipal,243.01,245.08,4.8015,4.6,,,Anos Finais
1501758,150175,Brejo Grande do Araguaia,PA,2023,Municipal,239.09,248.33,4.790333,4.6,,,Anos Finais
1502301,150230,Capitão Poço,PA,2023,Municipal,236.51,243.54,4.6675,4.6,,,Anos Finais
1503903,150390,Juruti,PA,2023,Municipal,247.03,251.48,4.975167,4.6,,,Anos Finais
1504208,150420,Marabá,PA,2023,Municipal,241.91,250.68,4.8765,4.6,,,Anos Finais
1505494,150549,Palestina do Pará,PA,2023,Municipal,247.65,255.13,5.046333,4.6,,,Anos Finais
1505502,150550,Paragominas,PA,2023,Municipal,250.7,255.12,5097,4.6,,,Anos Finais
1703057,170305,Bandeirantes do Tocantins,TO,2023,Municipal,238.06,239.73,4.629833,4.6,,,Anos Finais
1716653,171665,Pequizeiro,TO,2023,Municipal,241.23,241.74,4.716167,4.6,,,Anos Finais
2100055,210005,Açailândia,MA,2023,Municipal,240.67,245.91,4.776333,4.6,,,Anos Finais
2101350,210135,Bacurituba,MA,2023,Municipal,231.8,242.87,4.577833,4.6,,,Anos Finais
2102309,210230,Buriti Bravo,MA,2023,Municipal,245.62,239.62,4754,4.6,,,Anos Finais
2103257,210325,Cidelândia,MA,2023,Municipal,240.89,244.99,4.764667,4.6,,,Anos Finais
2104099,210409,Formosa da Serra Negra,MA,2023,Municipal,244.27,238.44,4.711833,4.6,,,Anos Finais
2105658,210565,Junco do Maranhão,MA,2023,Municipal,241.79,242.62,4.740167,4.6,,,Anos Finais
2106375,210637,Maranhãozinho,MA,2023,Municipal,238.31,239.98,4.638167,4.6,,,Anos Finais
2106755,210675,Miranda do Norte,MA,2023,Municipal,235.11,243.25,4.639333,4.6,,,Anos Finais
2108058,210805,Paulino Neves,MA,2023,Municipal,244.8,250.96,4.929333,4.6,,,Anos Finais
2110005,211000,Santa Luzia,MA,2023,Municipal,245.29,245.92,4.8535,4.6,,,Anos Finais
2111201,211120,São José de Ribamar,MA,2023,Municipal,239.78,245.83,4.760167,4.6,,,Anos Finais
2112001,211200,Tasso Fragoso,MA,2023,Municipal,250.34,250.06,5.006667,4.6,,,Anos Finais
2200905,220090,Aroazes,PI,2023,Municipal,244.79,256.76,5.025833,4.6,,,Anos Finais
2204659,220465,Ilha Grande,PI,2023,Municipal,237.13,250.27,4.79,4.6,,,Anos Finais
2204709,220470,Inhuma,PI,2023,Municipal,237.92,238.32,4604,4.6,,,Anos Finais
2205516,220551,Juazeiro do Piauí,PI,2023,Municipal,253.15,260.05,5.22,4.6,,,Anos Finais
2206357,220635,Milton Brandão,PI,2023,Municipal,236.75,250.65,4.79,4.6,,,Anos Finais
2207108,220710,Olho D'Água do Piauí,PI,2023,Municipal,241.35,237.99,4.655667,4.6,,,Anos Finais
2207900,220790,Pedro II,PI,2023,Municipal,236.71,241.15,4631,4.6,,,Anos Finais
2208908,220890,Ribeiro Gonçalves,PI,2023,Municipal,244.23,241.76,4.7665,4.6,,,Anos Finais
2209005,220900,Rio Grande do Piauí,PI,2023,Municipal,244.01,231.82,4.597167,4.6,,,Anos Finais
2210003,221000,São João do Piauí,PI,2023,Municipal,249.72,251.32,5.017333,4.6,,,Anos Finais
2210631,221063,Sebastião Leal,PI,2023,Municipal,260.91,254.45,5256,4.6,,,Anos Finais
2308401,230840,Missão Velha,CE,2023,Municipal,240.79,241.0,4.6965,4.6,,,Anos Finais
2403103,240310,Currais Novos,RN,2023,Municipal,242.46,248.36,4847,4.6,,,Anos Finais
2409407,240940,Pau dos Ferros,RN,2023,Municipal,259.01,258.08,5.284833,4.6,,,Anos Finais
2414159,241415,Tenente Laurentino Cruz,RN,2023,Municipal,244.41,252.21,4.943667,4.6,,,Anos Finais
2501609,250160,Barra de Santa Rosa,PB,2023,Municipal,243.74,243.49,4.787167,4.6,,,Anos Finais
2502300,250230,Bom Sucesso,PB,2023,Municipal,246.49,240.75,4.787333,4.6,,,Anos Finais
2504157,250415,Casserengue,PB,2023,Municipal,247.55,251.02,4.976167,4.6,,,Anos Finais
2504306,250430,Catolé do Rocha,PB,2023,Municipal,244.26,246.99,4.854167,4.6,,,Anos Finais
2505907,250590,Emas,PB,2023,Municipal,249.54,243.87,4.890167,4.6,,,Anos Finais
2506004,250600,Esperança,PB,2023,Municipal,241.12,242.73,4.730833,4.6,,,Anos Finais
2507804,250780,Junco do Seridó,PB,2023,Municipal,241.45,254.34,4.929833,4.6,,,Anos Finais
2508109,250810,Lagoa,PB,2023,Municipal,252.9,240.58,4.891333,4.6,,,Anos Finais
2513208,251320,Santa Cruz,PB,2023,Municipal,241.77,251.16,4.882167,4.6,,,Anos Finais
2513927,251392,São Bentinho,PB,2023,Municipal,245.5,244.36,4831,4.6,,,Anos Finais
2514107,251410,São João do Tigre,PB,2023,Municipal,259.72,248.98,5145,4.6,,,Anos Finais
2514909,251490,São Mamede,PB,2023,Municipal,256.38,252.17,5.1425,4.6,,,Anos Finais
