codmun,nomemun,estado_abrev,tx_mort_evit_aj_oms,posição estadual
230425,Cruz,CE,"77,46603",
510336,Conquista D'Oeste,MT,"77,51873",
431590,Rodeio Bonito,RS,"77,52149",
520017,Água Fria de Goiás,GO,"77,54678",
316120,São Francisco de Paula,MG,"77,55313",
351495,Embaúba,SP,"77,55682",138
354660,Santa Fé do Sul,SP,"77,55737",139
354880,São Caetano do Sul,SP,"77,57232",140
270650,Passo de Camaragibe,AL,"77,58170",
292270,Nova Canaã,BA,"77,58176",
521270,Mambaí,GO,"77,59884",
432166,Três Cachoeiras,RS,"77,60477",
292890,São Desidério,BA,"77,61666",
261200,Sairé,PE,"77,63369",
522200,Vianópolis,GO,"77,65417",
220930,Santa Luz,PI,"77,66216",
412700,Teixeira Soares,PR,"77,66698",
510775,Salto do Céu,MT,"77,68972",
171830,Praia Norte,TO,"77,74454",
261440,Solidão,PE,"77,75589",
290520,Caetité,BA,"77,78495",
291075,Fátima,BA,"77,81229",
130395,São Sebastião do Uatumã,AM,"77,81736",
510525,Lucas do Rio Verde,MT,"77,85797",
240325,Parnamirim,RN,"77,86000",
421290,Pinhalzinho,SC,"77,88583",
431340,Novo Hamburgo,RS,"77,88793",
421400,Presidente Getúlio,SC,"77,88892",
210660,Matões,MA,"77,92566",
510010,Acorizal,MT,"77,95379",
520945,Guarinos,GO,"77,99359",
315950,Santa Rita do Itueto,MG,"78,00178",
320460,Santa Teresa,ES,"78,02292",18
412490,São João do Caiuá,PR,"78,02490",
352640,Laranjal Paulista,SP,"78,02717",141
150190,Bujaru,PA,"78,04610",
316110,São Francisco,MG,"78,05617",
520551,Cocalzinho de Goiás,GO,"78,07606",
210515,Igarapé do Meio,MA,"78,08654",
314400,Mutum,MG,"78,10527",
354630,Santa Cruz das Palmeiras,SP,"78,12910",142
432190,Três Passos,RS,"78,13116",
211085,São Francisco do Brejão,MA,"78,14078",
251190,Pitimbu,PB,"78,18198",
311610,Chapada do Norte,MG,"78,19220",
250407,Caraúbas,PB,"78,21913",
316470,São Sebastião do Paraíso,MG,"78,24293",
412730,Terra Rica,PR,"78,28037",
292630,Riachão do Jacuípe,BA,"78,28166",
510025,Alta Floresta,MT,"78,28253",
420880,Jaguaruna,SC,"78,31448",
221150,Vera Mendes,PI,"78,31830",
241080,Riacho de Santana,RN,"78,33426",
313300,Itamonte,MG,"78,39550",
291780,Jaguaripe,BA,"78,41192",
410845,Foz do Jordão,PR,"78,42486",
290685,Capela do Alto Alegre,BA,"78,42778",
351490,Elias Fausto,SP,"78,42825",143
354080,Potirendaba,SP,"78,44038",144
350060,Águas de São Pedro,SP,"78,44041",145
292820,Santana,BA,"78,45199",
292930,São Gonçalo dos Campos,BA,"78,47828",
120017,Capixaba,AC,"78,49485",
291685,Itatim,BA,"78,50031",
315400,Raul Soares,MG,"78,50294",
292900,São Félix,BA,"78,58431",
430530,Chapada,RS,"78,63081",
431306,Nova Hartz,RS,"78,64587",
411900,Pérola d'Oeste,PR,"78,66325",
260980,Orocó,PE,"78,71322",
314070,Mateus Leme,MG,"78,73163",
430250,Bossoroca,RS,"78,74124",
315180,Poços de Caldas,MG,"78,74437",
170510,Chapada da Natividade,TO,"78,75412",
230320,Caririaçu,CE,"78,78281",
354440,Rubiácea,SP,"78,78462",146
240550,Jardim de Angicos,RN,"78,78543",
312820,Guaraciaba,MG,"78,78613",
310620,Belo Horizonte,MG,"78,78732",
420240,Blumenau,SC,"78,79958",
280680,São Domingos,SE,"78,80682",
432150,Torres,RS,"78,85337",
352885,Marapoama,SP,"78,85832",147
411373,Luiziana,PR,"78,86766",
353030,Mirassol,SP,"78,91567",148
171790,Ponte Alta do Tocantins,TO,"78,93004",
210510,Icatu,MA,"78,93044",
316680,Serra do Salitre,MG,"78,94426",
220240,Capitão de Campos,PI,"78,97676",
310855,Brasilândia de Minas,MG,"78,99947",
430310,Cachoeirinha,RS,"79,00975",
280150,Carmópolis,SE,"79,02382",
310570,Barra Longa,MG,"79,04673",
311880,Coração de Jesus,MG,"79,05023",
521405,Mundo Novo,GO,"79,08370",
432260,Venâncio Aires,RS,"79,10491",
420310,Caibi,SC,"79,10996",
240480,Ipueira,RN,"79,11368",
291310,Ibititá,BA,"79,14722",
320170,Conceição do Castelo,ES,"79,16246",19
316045,Santo Antônio do Retiro,MG,"79,17193",
171840,Presidente Kennedy,TO,"79,17424",
432335,Vila Lângaro,RS,"79,19258",
230860,Monsenhor Tabosa,CE,"79,20163",
354085,Pracinha,SP,"79,21147",149
280320,Itaporanga d'Ajuda,SE,"79,22895",
430960,Horizontina,RS,"79,25523",
430900,Giruá,RS,"79,27643",
230650,Itapiúna,CE,"79,30062",
510726,Santo Afonso,MT,"79,30208",
241230,São José do Campestre,RN,"79,30343",
292140,Mirangaba,BA,"79,32904",
412125,Ramilândia,PR,"79,33130",
210380,Dom Pedro,MA,"79,33189",
411540,Marmeleiro,PR,"79,33417",
311060,Cambuí,MG,"79,36782",
280340,Japoatã,SE,"79,39037",
420165,Arvoredo,SC,"79,39759",
431040,Independência,RS,"79,42679",
230870,Morada Nova,CE,"79,45378",
410305,Boa Vista da Aparecida,PR,"79,55153",
520145,Aparecida do Rio Doce,GO,"79,56895",
421005,Macieira,SC,"79,56897",
211050,São Bento,MA,"79,57880",
311990,Córrego do Bom Jesus,MG,"79,60331",
230500,Guaraciaba do Norte,CE,"79,61030",
110006,Colorado do Oeste,RO,"79,61294",
411725,Nova Prata do Iguaçu,PR,"79,61645",
410832,Francisco Alves,PR,"79,64105",
290230,Aratuípe,BA,"79,65645",
352050,Indaiatuba,SP,"79,68713",150
355040,São Pedro,SP,"79,70283",151
221110,União,PI,"79,74686",
120038,Plácido de Castro,AC,"79,76251",
430760,Estância Velha,RS,"79,76615",
241060,Rafael Godeiro,RN,"79,78468",
316280,São João Evangelista,MG,"79,81784",
430225,Boa Vista do Sul,RS,"79,81982",
314625,Padre Carvalho,MG,"79,82962",
353050,Mococa,SP,"79,85065",152
420590,Gaspar,SC,"79,87463",
240890,Parelhas,RN,"79,93950",
320013,Águia Branca,ES,"79,97666",20
520549,Cidade Ocidental,GO,"79,97751",
316540,Sapucaí-Mirim,MG,"79,98195",
412480,São João,PR,"79,98944",
510615,Nova Bandeirantes,MT,"80,00354",
352990,Miracatu,SP,"80,01115",153
250990,Natuba,PB,"80,01240",
412500,São João do Ivaí,PR,"80,03357",
291230,Ibicuí,BA,"80,03539",
261580,Tupanatinga,PE,"80,03760",
150730,São Félix do Xingu,PA,"80,04503",
316040,Santo Antônio do Monte,MG,"80,06998",
231090,Piquet Carneiro,CE,"80,07373",
350400,Assis,SP,"80,07426",154
130170,Humaitá,AM,"80,07438",
221005,São José do Divino,PI,"80,08345",
420820,Itajaí,SC,"80,09462",
250910,Mari,PB,"80,09748",
290660,Candiba,BA,"80,13119",
355420,Tejupá,SP,"80,13835",155
353020,Mirante do Paranapanema,SP,"80,16585",156
315770,Santa Juliana,MG,"80,16908",
292070,Maraú,BA,"80,20734",
410730,Doutor Camargo,PR,"80,23516",
291830,Jitaúna,BA,"80,25214",
421580,São Bento do Sul,SC,"80,26979",
231250,São João do Jaguaribe,CE,"80,28014",
420100,Anita Garibaldi,SC,"80,28225",
412260,Rondon,PR,"80,29227",
210780,Parnarama,MA,"80,29829",
312830,Guaranésia,MG,"80,31813",
210680,Mirinzal,MA,"80,33420",
230920,Nova Olinda,CE,"80,33653",
240120,Arês,RN,"80,37193",
350500,Barão de Antonina,SP,"80,44553",157
291080,Feira de Santana,BA,"80,46071",
312650,Francisco Badaró,MG,"80,46204",
411920,Pinhalão,PR,"80,47019",
292275,Nova Ibiá,BA,"80,47171",
411240,Japurá,PR,"80,47736",
313490,Jacutinga,MG,"80,52457",
430290,Cacequi,RS,"80,53452",
421390,Presidente Castello Branco,SC,"80,54545",
170460,Chapada de Areia,TO,"80,54545",
240500,Jaçanã,RN,"80,55761",
171380,Palmeiras do Tocantins,TO,"80,56658",
241410,Tenente Ananias,RN,"80,58414",
410500,Catanduvas,PR,"80,59122",
352920,Martinópolis,SP,"80,61550",158
352400,Itupeva,SP,"80,61655",159
150635,Santa Bárbara do Pará,PA,"80,61686",
240400,Frutuoso Gomes,RN,"80,66568",
313375,Itaú de Minas,MG,"80,68729",
510350,Diamantino,MT,"80,69201",
350880,Cafelândia,SP,"80,71776",160
431198,Mariana Pimentel,RS,"80,72395",
240660,Lagoa Salgada,RN,"80,73170",
130008,Anamã,AM,"80,74883",
352280,Itaporanga,SP,"80,75309",161
350275,Araçariguama,SP,"80,75794",162
411630,Munhoz de Melo,PR,"80,78272",
291185,Heliópolis,BA,"80,79486",
311205,Cantagalo,MG,"80,80128",
520510,Catalão,GO,"80,91777",
320370,Muniz Freire,ES,"80,96158",21
411345,Lindoeste,PR,"80,97105",
311330,Carangola,MG,"81,04685",
290110,Amélia Rodrigues,BA,"81,07777",
430650,Dom Feliciano,RS,"81,10294",
211180,Sítio Novo,MA,"81,10497",
411150,Ivaiporã,PR,"81,12889",
430770,Esteio,RS,"81,14390",
311670,Coimbra,MG,"81,14921",
220325,Curralinhos,PI,"81,17662",
313890,Machacalis,MG,"81,18888",
230700,Jaguaruana,CE,"81,19838",
412600,São Sebastião da Amoreira,PR,"81,22037",
311600,Chalé,MG,"81,24030",
241020,Portalegre,RN,"81,24091",
250950,Montadas,PB,"81,24325",
412090,Quedas do Iguaçu,PR,"81,24520",
521295,Matrinchã,GO,"81,25097",
140020,Caracaraí,RR,"81,25150",
220850,Porto,PI,"81,28635",
312900,Guiricema,MG,"81,28910",
314980,Perdizes,MG,"81,29334",
510619,Nova Santa Helena,MT,"81,29489",
432100,Tapera,RS,"81,33887",
315920,Santa Rita de Caldas,MG,"81,34046",
312965,Ibiracatu,MG,"81,35590",
314180,Minas Novas,MG,"81,38748",
421880,Turvo,SC,"81,39065",
411915,Pinhais,PR,"81,39835",
410773,Fernandes Pinheiro,PR,"81,42834",
350330,Araras,SP,"81,43529",163
260550,Ferreiros,PE,"81,43826",
315710,Salto da Divisa,MG,"81,47785",
240570,Jardim do Seridó,RN,"81,48204",
210905,Porto Rico do Maranhão,MA,"81,50824",
311420,Carmo do Cajuru,MG,"81,52080",
430430,Cândido Godói,RS,"81,57667",
317080,Várzea da Palma,MG,"81,59394",
350290,Araçoiaba da Serra,SP,"81,62547",164
510520,Juscimeira,MT,"81,62692",
411860,Paula Freitas,PR,"81,74727",
210542,Itinga do Maranhão,MA,"81,78111",
312920,Heliodora,MG,"81,79503",
312030,Cristália,MG,"81,80238",
210030,Aldeias Altas,MA,"81,81559",
261260,Santa Maria da Boa Vista,PE,"81,82364",
316780,Soledade de Minas,MG,"81,88032",
261255,Santa Filomena,PE,"81,90759",
314350,Morada Nova de Minas,MG,"81,94318",
350100,Altinópolis,SP,"81,95445",165
351850,Guareí,SP,"81,96052",166
430865,Garruchos,RS,"81,98514",
521490,Nova Roma,GO,"81,99670",
311510,Cássia,MG,"82,04844",
251394,São Domingos do Cariri,PB,"82,07743",
260765,Itambé,PE,"82,09243",
291720,Ituaçu,BA,"82,09811",
355635,Vargem,SP,"82,09958",167
353940,Piratininga,SP,"82,10322",168
231150,Quixeré,CE,"82,10684",
220192,Bonfim do Piauí,PI,"82,11177",
355535,Ubarana,SP,"82,13772",169
430642,Dois Irmãos das Missões,RS,"82,14286",
431160,Liberato Salzano,RS,"82,14689",
421125,Morro Grande,SC,"82,16763",
320190,Domingos Martins,ES,"82,17169",22
150405,Mãe do Rio,PA,"82,18298",
315650,Rubelita,MG,"82,19932",
412350,Santa Helena,PR,"82,20398",
220465,Ilha Grande,PI,"82,21930",
230940,Novo Oriente,CE,"82,29152",
250260,Igaracy,PB,"82,29547",
431171,Maçambará,RS,"82,29672",
292170,Morro do Chapéu,BA,"82,30082",
432380,Xangri-lá,RS,"82,31478",
410900,Guapirama,PR,"82,35509",
354740,Santa Rita d'Oeste,SP,"82,36259",170
521370,Montes Claros de Goiás,GO,"82,39715",
314710,Pará de Minas,MG,"82,40573",
261247,Santa Cruz da Baixa Verde,PE,"82,42612",
311160,Campos Gerais,MG,"82,44637",
350650,Birigui,SP,"82,44688",171
314810,Patrocínio,MG,"82,45607",
510800,Tapurah,MT,"82,46207",
430830,Fontoura Xavier,RS,"82,47914",
241170,São Bento do Trairí,RN,"82,48714",
351420,Dolcinópolis,SP,"82,49243",172
310380,Arapuá,MG,"82,51842",
431030,Ilópolis,RS,"82,53846",
355110,Sarapuí,SP,"82,55058",173
500220,Bonito,MS,"82,58383",
510590,Nobres,MT,"82,58517",
317000,Ubaí,MG,"82,59716",
315250,Pouso Alegre,MG,"82,59995",
240730,Marcelino Vieira,RN,"82,62038",
220210,Campinas do Piauí,PI,"82,65553",
110014,Nova Brasilândia D'Oeste,RO,"82,65952",
291060,Esplanada,BA,"82,66097",
411280,Joaquim Távora,PR,"82,66593",
351740,Guaíra,SP,"82,70213",174
315645,Rosário da Limeira,MG,"82,71506",
520470,Campinorte,GO,"82,72792",
311260,Capinópolis,MG,"82,75098",
220870,Redenção do Gurguéia,PI,"82,75698",
431125,Lagoão,RS,"82,79901",
350945,Campina do Monte Alegre,SP,"82,81963",175
311580,Centralina,MG,"82,84831",
291950,Livramento de Nossa Senhora,BA,"82,91986",
350460,Bady Bassitt,SP,"82,93268",176
314320,Monte Santo de Minas,MG,"82,98343",
220435,Geminiano,PI,"82,98665",
350270,Apiaí,SP,"83,01655",177
220987,São João da Fronteira,PI,"83,02062",
291660,Itapitanga,BA,"83,04369",
231180,Russas,CE,"83,05066",
431410,Passo Fundo,RS,"83,05676",
280230,Frei Paulo,SE,"83,10490",
230270,Campos Sales,CE,"83,13268",
220320,Curimatá,PI,"83,21389",
251675,Tenório,PB,"83,21540",
290220,Aramari,BA,"83,22709",
520090,Amorinópolis,GO,"83,22818",
431300,Nova Bréscia,RS,"83,25042",
260020,Afrânio,PE,"83,25200",
421670,São José do Cedro,SC,"83,25912",
432270,Vera Cruz,RS,"83,27382",
410200,Assis Chateaubriand,PR,"83,27943",
510050,Alto Paraguai,MT,"83,27971",
230100,Aquiraz,CE,"83,31598",
221080,Simplício Mendes,PI,"83,33277",
521060,Itaguaru,GO,"83,33794",
310260,Andradas,MG,"83,34537",
421885,União do Oeste,SC,"83,36407",
354970,São José do Rio Pardo,SP,"83,38664",178
292665,Ribeirão do Largo,BA,"83,42030",
350860,Cachoeira Paulista,SP,"83,44399",179
290130,Andaraí,BA,"83,44736",
311660,Cláudio,MG,"83,51892",
313180,Itabirinha,MG,"83,55197",
355300,Taguaí,SP,"83,58059",180
315160,Planura,MG,"83,61730",
220170,Bertolínia,PI,"83,61899",
330530,São Sebastião do Alto,RJ,"83,61969",3
220945,Santo Antônio dos Milagres,PI,"83,63182",
314500,Nova Ponte,MG,"83,63674",
314380,Munhoz,MG,"83,66456",
231330,Tauá,CE,"83,68911",
130190,Itacoatiara,AM,"83,70323",
330130,Casimiro de Abreu,RJ,"83,73746",4
210535,Itaipava do Grajaú,MA,"83,74721",
260490,Cumaru,PE,"83,74854",
351330,Cruzália,SP,"83,77329",181
313530,Japaraíba,MG,"83,77339",
293190,Tucano,BA,"83,78011",
312560,Felisburgo,MG,"83,78801",
316710,Serro,MG,"83,80599",
170307,Barra do Ouro,TO,"83,81222",
291740,Jacaraci,BA,"83,82756",
521180,Jaraguá,GO,"83,83647",
411670,Nova Aurora,PR,"83,83889",
354400,Rio das Pedras,SP,"83,83902",182
293015,Serra do Ramalho,BA,"83,86497",
280740,Tobias Barreto,SE,"83,86743",
291670,Itaquara,BA,"83,87798",
280500,Pedra Mole,SE,"83,89182",
410480,Cascavel,PR,"83,89197",
210467,Governador Nunes Freire,MA,"83,89863",
230220,Beberibe,CE,"83,92541",
314053,Martins Soares,MG,"83,93810",
510779,Santo Antônio do Leste,MT,"83,93850",
241460,Upanema,RN,"83,94047",
313290,Itamogi,MG,"83,96874",
316940,Três Pontas,MG,"83,98317",
290580,Camamu,BA,"83,98491",
352040,Ilhabela,SP,"83,98799",183
410420,Campo Largo,PR,"83,99269",
316790,Tabuleiro,MG,"83,99413",
354870,São Bernardo do Campo,SP,"84,00577",184
350630,Bernardino de Campos,SP,"84,02250",185
313990,Maria da Fé,MG,"84,02375",
350610,Bebedouro,SP,"84,02577",186
313055,Imbé de Minas,MG,"84,04208",
240330,Encanto,RN,"84,06363",
350420,Auriflama,SP,"84,07207",187
411430,Mandirituba,PR,"84,16933",
412382,Santa Lúcia,PR,"84,17575",
291240,Ibipeba,BA,"84,20488",
313520,Januária,MG,"84,20859",
350310,Arandu,SP,"84,20938",188
314950,Pequeri,MG,"84,23441",
311910,Corinto,MG,"84,24055",
312180,Dionísio,MG,"84,28136",
431532,Quevedos,RS,"84,29311",
431820,São Francisco de Paula,RS,"84,30131",
521850,Quirinópolis,GO,"84,31555",
260250,Brejinho,PE,"84,38827",
250485,Coxixola,PB,"84,38971",
510794,Tabaporã,MT,"84,39950",
351550,Fernandópolis,SP,"84,44811",189
350370,Ariranha,SP,"84,45222",190
210450,Governador Archer,MA,"84,46253",
291350,Iguaí,BA,"84,47616",
110155,Teixeirópolis,RO,"84,49631",
421335,Ponte Alta do Norte,SC,"84,51178",
431442,Picada Café,RS,"84,53640",
430810,Feliz,RS,"84,53942",
260510,Custódia,PE,"84,53970",
251630,Sumé,PB,"84,54356",
316760,Simonésia,MG,"84,54732",
316292,São Joaquim de Bicas,MG,"84,56037",
280260,Gracho Cardoso,SE,"84,58335",
210850,Pindaré-Mirim,MA,"84,61471",
292575,Presidente Tancredo Neves,BA,"84,61772",
210220,Buriti,MA,"84,62048",
500460,Itaquiraí,MS,"84,65421",
230880,Moraújo,CE,"84,66037",
260830,Jupi,PE,"84,68199",
410280,Bela Vista do Paraíso,PR,"84,68587",
420400,Catanduvas,SC,"84,71772",
353560,Paraibuna,SP,"84,77303",191
231200,Santana do Acaraú,CE,"84,79547",
316270,São João do Paraíso,MG,"84,82048",
293180,Tremedal,BA,"84,82479",
330380,Paraty,RJ,"84,83262",5
412450,Santo Inácio,PR,"84,84408",
210620,Luís Domingues,MA,"84,87516",
280420,Monte Alegre de Sergipe,SE,"84,90866",
431080,Ivoti,RS,"84,93576",
351830,Guararema,SP,"84,95448",192
430120,Arroio do Tigre,RS,"84,97060",
250570,Dona Inês,PB,"84,98682",
313240,Itajubá,MG,"85,02073",
293250,Una,BA,"85,08102",
280030,Aracaju,SE,"85,08945",
521020,Iporá,GO,"85,09902",
311860,Contagem,MG,"85,10912",
317020,Uberlândia,MG,"85,13077",
421660,São José,SC,"85,14754",
221095,Tamboril do Piauí,PI,"85,15723",
431164,Linha Nova,RS,"85,16456",
312410,Esmeraldas,MG,"85,17384",
320060,Aracruz,ES,"85,18956",23
354130,Presidente Epitácio,SP,"85,19343",193
316805,Taparuba,MG,"85,19679",
251710,Várzea,PB,"85,19698",
110005,Cerejeiras,RO,"85,19883",
430180,Barracão,RS,"85,21820",
310100,Águas Vermelhas,MG,"85,23181",
240560,Jardim de Piranhas,RN,"85,23556",
430912,Gramado dos Loureiros,RS,"85,26882",
210370,Cururupu,MA,"85,27172",
292925,São Gabriel,BA,"85,29323",
520650,Cromínia,GO,"85,31478",
521680,Petrolina de Goiás,GO,"85,31624",
292390,Pau Brasil,BA,"85,31762",
312120,Delfinópolis,MG,"85,31912",
221040,São Miguel do Tapuio,PI,"85,35620",
520357,Bonópolis,GO,"85,37871",
421600,São Carlos,SC,"85,40730",
510624,Nova Ubiratã,MT,"85,40741",
150370,Itupiranga,PA,"85,42361",
431720,Santa Rosa,RS,"85,43745",
411545,Marquinho,PR,"85,46148",
240580,João Câmara,RN,"85,46922",
320503,Vargem Alta,ES,"85,48216",24
220557,Lagoa de São Francisco,PI,"85,48589",
353230,Natividade da Serra,SP,"85,50351",194
315217,Ponto dos Volantes,MG,"85,52116",
421010,Mafra,SC,"85,54244",
350230,Anhembi,SP,"85,55009",195
292520,Pojuca,BA,"85,60579",
315150,Piumhi,MG,"85,60591",
412440,Santo Antônio do Sudoeste,PR,"85,60950",
312970,Ibiraci,MG,"85,62838",
520620,Cristalina,GO,"85,65482",
315380,Queluzito,MG,"85,67473",
313030,Iguatama,MG,"85,67767",
315410,Recreio,MG,"85,69267",
313130,Ipatinga,MG,"85,74431",
261480,Tacaratu,PE,"85,74969",
171240,Lizarda,TO,"85,77128",
310470,Ataléia,MG,"85,78208",
314085,Matias Cardoso,MG,"85,78714",
251700,Umbuzeiro,PB,"85,82869",
250670,Imaculada,PB,"85,83969",
421180,Ouro,SC,"85,85289",
231140,Quixeramobim,CE,"85,86295",
410975,Ibema,PR,"85,86573",
211200,Tasso Fragoso,MA,"85,86788",
292273,Nova Fátima,BA,"85,88817",
230526,Ibaretama,CE,"85,89068",
315220,Porteirinha,MG,"85,89788",
521935,Santa Isabel,GO,"85,92293",
510627,Novo Horizonte do Norte,MT,"85,94727",
220370,Esperantina,PI,"85,97865",
510792,Sorriso,MT,"86,00372",
230850,Mombaça,CE,"86,00675",
315260,Pouso Alto,MG,"86,01194",
410050,Altônia,PR,"86,01563",
230780,Marco,CE,"86,02110",
430450,Canguçu,RS,"86,03085",
250130,Aroeiras,PB,"86,04174",
431940,São Pedro do Sul,RS,"86,04380",
420360,Campos Novos,SC,"86,05202",
317075,Varjão de Minas,MG,"86,07142",
520735,Edealina,GO,"86,07812",
353680,Pedra Bela,SP,"86,08825",196
314910,Pedralva,MG,"86,09630",
130180,Ipixuna,AM,"86,10069",
251160,Pilões,PB,"86,10432",
431090,Jacutinga,RS,"86,13085",
292380,Paripiranga,BA,"86,14809",
230250,Brejo Santo,CE,"86,15805",
170820,Formoso do Araguaia,TO,"86,15862",
210325,Cidelândia,MA,"86,17206",
210598,Lajeado Novo,MA,"86,17287",
315590,Rio Preto,MG,"86,18958",
120001,Acrelândia,AC,"86,19189",
240530,Januário Cicco,RN,"86,19695",
352340,Itatiba,SP,"86,22175",197
432235,União da Serra,RS,"86,25000",
293320,Vera Cruz,BA,"86,27089",
411010,Imbituva,PR,"86,28760",
421225,Passo de Torres,SC,"86,29382",
231290,Sobral,CE,"86,30095",
241025,Porto do Mangue,RN,"86,30613",
352960,Meridiano,SP,"86,31850",198
220020,Água Branca,PI,"86,31890",
521500,Nova Veneza,GO,"86,31949",
431630,Roque Gonzales,RS,"86,32865",
411160,Ivatuba,PR,"86,33401",
241470,Várzea,RN,"86,34673",
291970,Macarani,BA,"86,38927",
314550,Olímpio Noronha,MG,"86,39202",
500260,Camapuã,MS,"86,39262",
410530,Céu Azul,PR,"86,39975",
220140,Barro Duro,PI,"86,42217",
330412,Quatis,RJ,"86,45798",6
312320,Dores do Indaiá,MG,"86,45865",
261420,Sirinhaém,PE,"86,47071",
211245,Turilândia,MA,"86,47737",
270070,Batalha,AL,"86,49063",
230090,Apuiarés,CE,"86,51535",
110025,Presidente Médici,RO,"86,52234",
316670,Serra dos Aimorés,MG,"86,54402",
311830,Conselheiro Lafaiete,MG,"86,56148",
231280,Senador Sá,CE,"86,57403",
314360,Morro da Garça,MG,"86,59380",
412240,Rolândia,PR,"86,61181",
230790,Martinópole,CE,"86,64742",
220740,Palmeira do Piauí,PI,"86,68218",
261350,São José do Belmonte,PE,"86,73728",
355350,Tapiraí,SP,"86,74276",199
510757,Rondolândia,MT,"86,76728",
352760,Luís Antônio,SP,"86,77323",200
430673,Doutor Maurício Cardoso,RS,"86,79276",
280490,Pacatuba,SE,"86,80777",
410370,Cambé,PR,"86,82217",
251590,Serraria,PB,"86,82596",
220191,Bom Princípio do Piauí,PI,"86,82843",
211230,Tuntum,MA,"86,83801",
210207,Bom Lugar,MA,"86,86674",
320210,Ecoporanga,ES,"86,87564",25
231260,São Luís do Curu,CE,"86,87823",
150200,Cachoeira do Arari,PA,"86,89707",
150563,Piçarra,PA,"86,90074",
292610,Retirolândia,BA,"86,90498",
520530,Cavalcante,GO,"86,92390",
350840,Cabreúva,SP,"86,92561",201
354890,São Carlos,SP,"86,97952",202
250530,Curral Velho,PB,"86,98413",
231170,Reriutaba,CE,"87,04499",
510130,Arenápolis,MT,"87,05595",
292620,Riachão das Neves,BA,"87,07743",
521990,São Francisco de Goiás,GO,"87,07845",
130210,Japurá,AM,"87,08938",
310160,Alfenas,MG,"87,09429",
210430,Godofredo Viana,MA,"87,11686",
316850,Teixeiras,MG,"87,11780",
355610,Valentim Gentil,SP,"87,11945",203
412720,Terra Boa,PR,"87,14408",
260110,Araripina,PE,"87,14926",
312950,Ibiá,MG,"87,19269",
210810,Paulo Ramos,MA,"87,23355",
251200,Pocinhos,PB,"87,24967",
150285,Curuá,PA,"87,31124",
260690,Iguaraci,PE,"87,32960",
314915,Pedras de Maria da Cruz,MG,"87,35876",
431862,São José dos Ausentes,RS,"87,39599",
320140,Castelo,ES,"87,43476",26
410430,Campo Mourão,PR,"87,43928",
260370,Canhotinho,PE,"87,48167",
230560,Independência,CE,"87,48825",
430420,Candelária,RS,"87,49122",
412865,Virmond,PR,"87,50650",
353340,Nova Odessa,SP,"87,51024",204
420650,Guaramirim,SC,"87,58935",
411090,Itaguajé,PR,"87,59489",
430205,Benjamin Constant do Sul,RS,"87,67643",
431115,Jóia,RS,"87,68183",
210260,Cândido Mendes,MA,"87,70964",
421700,São Ludgero,SC,"87,73230",
220550,José de Freitas,PI,"87,73418",
350380,Artur Nogueira,SP,"87,81588",205
